,addr,rssi
0,28:68:d0:0c:b3:5a,-65
1,4f:83:77:52:04:bc,-79
2,6a:1b:d4:b5:fd:64,-73
3,00:a0:50:7e:c1:65,-79
4,1d:6d:bb:da:a7:0b,-63
5,61:ba:2d:c9:4d:e1,-63
6,55:8e:cd:a5:70:88,-79
7,57:68:8d:c4:5a:13,-72
8,6f:1c:3e:e6:34:70,-78
9,00:a0:50:c5:19:9f,-79
10,74:90:50:40:c9:15,-65
11,41:e0:5b:d7:88:d2,-76
12,78:81:5d:cf:f5:00,-75
13,44:e1:c5:c3:f3:e5,-79
14,fb:27:d7:21:52:60,-77
15,42:10:9d:3a:5e:ac,-79
16,2b:a2:16:5d:41:54,-78
17,67:4d:f8:13:53:b4,-78
18,f3:62:2e:77:67:e3,-79
19,cc:49:cf:0b:b1:4f,-77
20,5d:4c:08:74:fd:9d,-79
21,77:f4:0d:2d:06:ae,-79
22,27:d8:f5:cd:66:5e,-75
23,6e:fb:6c:96:98:c7,-79
24,79:35:f8:a7:7e:f2,-71
25,1c:af:c5:16:9b:a1,-75
26,68:9e:b5:ac:36:a8,-79
27,64:6e:9a:c3:f9:0c,-77
28,d3:06:cf:c4:61:27,-79
29,6c:5d:9a:e8:d1:7b,-79
30,54:00:95:99:39:57,-76
31,54:20:34:43:ff:c9,-78
32,0b:d5:ca:28:1b:30,-79
33,c0:19:91:ff:a2:4e,-72
34,7d:10:d2:7a:ca:5b,-78
35,4c:87:5d:d4:74:6d,-73
36,27:13:3e:ba:49:51,-76
37,4c:87:5d:d4:6d:9d,-79
38,57:f2:08:cb:3f:81,-79
39,08:1e:6c:54:aa:35,-79
40,38:f1:40:c4:59:e7,-76
41,52:ee:9a:0e:0d:15,-78
42,f5:39:e1:6e:7d:8b,-69
43,72:ff:c2:cd:5b:33,-77
44,48:9d:b8:db:b0:78,-76
45,c4:4d:06:f8:2b:2e,-79
46,7a:72:c1:0d:1a:cc,-72
47,64:92:37:c3:01:5a,-72
