,addr,rssi
0,74:e0:2e:1e:81:b3,-62
1,d3:76:95:8e:7c:a8,-73
2,1b:91:f7:af:65:38,-79
3,48:d4:f1:95:2a:45,-69
4,4c:a4:9a:ee:1b:17,-75
5,7e:1a:b2:a6:4b:a7,-72
6,4b:f5:c9:8d:4a:9d,-79
7,d4:03:26:78:4d:7c,-69
8,ea:07:5d:f0:89:c7,-62
9,74:90:50:40:c9:15,-71
10,68:aa:2b:d1:26:9f,-64
11,e6:cd:4d:1a:23:43,-63
12,00:a0:50:0d:98:72,-79
13,3e:08:17:11:4a:01,-79
14,e7:8b:46:28:19:01,-79
15,7e:5f:74:bd:c5:f0,-79
16,5e:a0:03:83:36:62,-75
17,fc:91:9b:14:fd:94,-79
18,52:a3:9b:bd:8d:83,-79
19,6c:b2:a8:91:b9:90,-79
20,cf:2e:69:6d:ba:57,-79
21,d3:4d:a9:7d:ca:89,-79
22,3d:9f:48:e6:b9:34,-79
23,7c:0d:81:3b:75:9f,-79
24,58:75:39:63:06:69,-74
25,78:64:62:9d:0a:10,-79
26,70:25:52:ed:26:03,-79
27,48:16:1d:72:df:41,-79
28,60:ee:63:24:a2:f3,-75
29,7d:91:c2:86:e9:3e,-79
30,63:bb:3e:f1:31:18,-79
31,df:ee:e8:72:c9:50,-79
32,d2:ec:13:be:e0:2e,-78
33,e5:4b:48:f9:58:22,-78
34,7a:8c:89:29:7f:e5,-78
35,7a:b7:fa:2a:a5:30,-79
36,4f:0d:0f:07:db:d7,-79
37,66:63:36:31:83:1c,-68
38,44:65:bc:a0:fa:d5,-78
39,75:bb:78:3e:16:d4,-77
40,18:eb:2a:e7:03:9d,-79
