,addr,rssi
0,0e:18:0e:07:a3:4a,-75
1,76:6f:c2:d7:dc:8f,-57
2,20:4f:89:01:76:f1,-79
3,70:8b:4a:2a:52:4a,-61
4,52:85:c1:6f:f3:59,-75
5,14:3e:7f:a2:85:e0,-77
6,70:8c:97:13:14:c5,-61
7,22:a1:4b:c7:32:e9,-74
8,11:36:da:87:0f:c7,-73
9,76:57:07:73:7f:85,-60
10,f1:7b:ea:e6:ba:e3,-62
11,53:a8:41:cc:7f:6f,-79
12,74:d7:ca:e4:47:83,-76
13,c4:0b:bb:9f:51:9f,-68
14,d1:1e:63:f5:7f:e7,-58
15,74:90:50:40:c9:15,-64
16,cd:83:21:a3:0a:77,-79
17,71:fb:a0:59:1e:4a,-79
18,cd:98:bd:1f:f9:e5,-65
19,c4:23:9c:80:6f:51,-58
20,62:4a:08:6d:e1:2c,-71
21,71:b7:b2:c2:a7:fa,-79
22,70:0e:87:ad:bb:fb,-79
23,79:93:34:c1:23:0f,-79
24,1a:51:46:cf:dd:f3,-79
25,00:a0:50:70:96:af,-79
26,7d:ca:6b:4f:be:75,-79
27,70:a0:d4:a7:5d:4b,-73
28,73:87:0e:d1:eb:34,-73
29,76:81:bf:d1:a7:69,-79
30,e4:4f:18:9d:a2:6b,-79
