,addr,rssi
0,24:71:7f:c4:66:2d,-65
1,cf:3a:0a:e3:7c:11,-65
2,6f:22:2e:74:4c:8d,-50
3,4d:4c:70:15:b5:41,-65
4,27:cd:5a:f1:7e:14,-56
5,c2:60:cf:5f:6e:87,-48
6,70:5f:d7:31:37:06,-72
7,45:87:24:27:29:69,-79
8,46:06:1d:18:4b:24,-79
9,1f:e9:bf:22:58:d4,-79
10,4a:8d:d5:f7:2c:1f,-49
11,74:90:50:40:c9:15,-66
12,e7:ca:b3:14:74:c8,-51
13,cd:4e:07:6a:ee:15,-77
14,7c:dd:cb:dc:04:2d,-79
15,7d:c2:0d:7a:5e:8a,-77
16,3b:93:33:d1:3f:f9,-79
17,45:a1:8d:7a:56:d0,-79
18,e7:5a:9e:2f:7c:cc,-79
19,e6:e7:4f:e5:08:ff,-64
20,38:2b:33:18:99:e3,-79
21,f7:4a:9f:da:4f:4d,-79
22,54:ee:1c:da:88:5b,-64
23,0a:9a:88:28:04:13,-79
