,addr,rssi
0,6d:66:c6:20:31:ab,-64
1,5a:2d:c3:f5:80:c5,-64
2,82:22:a7:19:71:1b,-79
3,75:af:37:46:01:d8,-66
4,06:65:60:71:c2:2d,-79
5,d5:98:ed:55:6c:63,-68
6,2e:ca:82:62:18:1f,-75
7,75:6c:15:9e:c1:f7,-79
8,10:de:83:58:91:45,-75
9,27:9b:04:8f:c1:0f,-77
10,74:90:50:40:c9:15,-69
11,14:cd:c0:7e:a0:2a,-77
12,5c:87:8a:38:2f:7d,-76
13,d5:64:e3:08:ea:6c,-79
14,42:a6:4d:1f:09:12,-78
15,43:2d:26:d4:ed:86,-76
16,39:e1:7e:2b:7c:83,-78
17,61:bc:01:16:15:f8,-76
18,45:db:02:fb:4b:c1,-79
19,4c:3d:88:1f:9f:7d,-79
