,addr,rssi
0,3a:54:c2:25:c8:f8,-76
1,20:0e:f9:0c:2a:0d,-77
2,49:f6:33:3f:65:11,-58
3,3d:67:1a:c4:b6:b3,-63
4,2e:08:08:f3:2b:7e,-79
5,4e:21:ab:67:21:8d,-61
6,71:c6:35:93:c1:49,-57
7,0b:87:d3:bc:c4:90,-58
8,03:53:67:22:7f:fc,-78
9,42:00:55:d2:1b:1c,-57
10,33:7b:3c:86:63:f1,-66
11,47:ab:c2:3a:b3:bc,-77
12,dd:76:8a:f4:3a:39,-79
13,46:2f:50:63:a0:59,-79
14,de:96:02:30:2e:36,-75
15,53:70:3e:a1:18:69,-79
16,5c:2b:74:21:e0:58,-79
17,34:77:dd:4c:46:5a,-77
18,e2:10:c2:5f:26:d5,-74
19,52:43:a3:b0:33:e8,-79
20,42:30:18:68:f4:57,-78
21,4b:16:46:23:5a:b2,-76
22,45:36:63:28:75:7c,-79
23,0f:80:59:87:6d:e4,-78
24,62:f4:21:44:9c:73,-70
25,c6:47:5c:5f:e9:c6,-60
26,77:eb:3a:d6:f1:06,-79
27,4d:bb:84:98:d1:92,-79
28,57:18:f1:08:56:c6,-79
29,74:90:50:40:c9:15,-78
30,73:fc:3e:c7:c9:fd,-77
31,eb:e7:90:a8:ff:1b,-77
32,61:74:00:a1:20:50,-75
33,77:49:70:57:92:1e,-79
34,0c:2c:ae:e0:6f:db,-79
35,7c:e3:42:1b:96:52,-77
36,1c:c2:bf:2b:ff:b8,-76
37,63:18:6a:de:46:df,-76
