,addr,rssi
0,41:65:5d:3d:f8:9d,-73
1,06:75:8f:77:bc:1c,-63
2,5f:45:ff:22:ea:8b,-66
3,56:f4:95:53:e0:a9,-73
4,d4:53:83:c1:25:d1,-65
5,1d:da:cf:3c:8b:89,-79
6,06:6f:e4:1d:57:06,-68
7,1d:47:41:71:71:b8,-75
8,38:46:8b:1a:b7:a8,-79
9,74:90:50:40:c9:15,-64
10,6d:50:29:aa:2d:64,-79
11,61:0d:2e:46:11:d0,-79
12,7a:87:16:b7:b8:3b,-78
13,61:30:24:a8:ea:69,-79
14,69:13:f4:19:f5:29,-78
15,79:f0:6b:b4:0d:5d,-77
16,6a:6f:b9:9f:6b:4c,-79
17,ee:c0:85:40:3a:a9,-78
18,4e:2e:46:f4:a8:23,-75
19,6b:e1:51:2d:c9:c7,-79
20,69:4b:54:3e:e3:51,-79
21,cb:5b:52:e2:11:a8,-72
22,75:ae:71:3c:c1:96,-79
23,2e:b2:45:8a:f1:3b,-79
24,f6:d8:1d:d4:dd:80,-79
25,48:6a:e2:8e:b3:33,-74
26,35:a7:63:5c:65:d7,-74
27,41:10:a5:c5:f9:31,-79
28,54:8c:12:e4:95:b9,-79
29,6b:c5:59:69:7c:2e,-79
30,f8:23:87:10:af:52,-79
31,37:b5:7f:5d:2a:ed,-79
32,ee:34:7a:bf:53:0e,-79
33,e7:15:be:4c:98:ea,-79
34,68:b7:c2:67:2b:ea,-79
35,66:39:2e:75:5e:c9,-76
36,e2:50:15:20:e8:a7,-79
37,46:47:4c:c2:ba:de,-79
38,dc:c9:29:bb:61:af,-78
39,cf:99:d2:e7:7d:9a,-67
40,0f:2d:b8:5f:69:03,-78
41,62:28:18:4d:80:61,-79
42,3d:01:b7:f3:f5:eb,-79
43,6b:68:dc:71:de:9c,-79
44,c4:79:64:5a:55:0c,-76
45,51:6d:5d:4b:9c:88,-71
46,2b:ad:f8:53:83:fd,-79
