,addr,rssi
0,5d:fa:44:d0:1c:30,-65
1,74:90:50:40:c9:15,-66
2,42:bf:6e:5f:ae:f6,-55
3,43:87:93:77:fb:d3,-65
4,47:5d:2f:b5:b5:c9,-71
5,6f:40:a1:33:69:b9,-64
6,0b:5b:0a:7b:e8:25,-58
7,52:f3:cc:8d:2c:6c,-59
8,78:a2:52:65:24:19,-79
9,49:30:47:4f:01:63,-63
10,1c:0e:b8:f9:ff:48,-59
11,ce:0b:42:f1:16:21,-56
12,7c:02:41:c2:28:ee,-77
13,26:c0:66:c9:86:f5,-63
14,00:a0:50:53:46:8b,-79
15,5e:3d:39:26:54:a1,-79
16,7e:25:f1:00:bd:43,-79
17,f1:44:31:f5:34:25,-61
18,5d:46:5f:2d:16:a9,-79
19,c7:b7:dd:d3:64:b1,-65
20,fa:38:2d:fd:d6:c9,-79
21,0d:44:51:48:5b:8a,-79
