,addr,rssi
0,4f:58:ab:7b:24:88,-67
1,78:1e:ca:ee:cd:17,-79
2,55:6b:e0:b7:ee:7a,-79
3,6a:bf:f0:84:d9:e5,-68
4,79:82:8f:3e:db:20,-64
5,08:66:98:ea:60:6f,-77
6,27:74:a2:0d:71:98,-60
7,cc:79:60:4f:2e:3b,-77
8,68:d9:2c:ca:04:f0,-79
9,ff:a4:2f:52:5c:c5,-65
10,75:2f:6d:6c:ac:20,-65
11,76:de:1b:da:9d:d8,-79
12,25:01:31:d8:04:24,-79
13,f4:cd:4e:fc:17:c4,-79
14,3e:1e:0e:bd:d3:59,-75
15,17:0f:ed:06:6f:ef,-79
16,46:29:73:8b:c2:da,-79
17,ce:21:0b:14:97:73,-79
18,6d:3a:67:65:d0:bb,-79
19,74:90:50:40:c9:15,-67
20,0d:9c:ff:3c:f2:8e,-79
21,77:63:80:c5:82:18,-79
22,04:33:5d:71:88:88,-79
23,4f:a3:24:81:c1:7d,-73
24,4c:29:eb:dd:ca:85,-79
25,e7:60:9f:ce:c0:31,-78
26,5f:ff:dd:e6:70:77,-79
27,ed:26:b7:a1:62:d5,-79
28,d9:f8:f1:b2:ac:bc,-79
29,57:b1:01:36:f3:c0,-76
30,6c:74:dc:6d:d3:59,-79
31,00:a0:50:11:96:a9,-79
32,26:78:93:a0:66:29,-77
33,14:6b:f1:c9:ca:33,-79
34,ed:2c:1c:5f:cd:b5,-79
35,68:86:70:b9:3b:be,-79
36,fd:69:48:92:38:48,-79
37,c6:12:5c:35:f4:df,-76
