,addr,rssi
0,71:c9:4e:d9:a3:cf,-67
1,1d:cd:6b:d1:01:6c,-68
2,50:92:b2:b9:1d:ef,-60
3,67:2b:32:38:96:0f,-76
4,62:ce:8f:38:0e:d2,-65
5,5c:83:47:12:55:64,-64
6,59:a3:72:78:67:ad,-65
7,f0:ab:54:b1:73:b5,-64
8,39:f8:2b:65:ec:89,-61
9,18:fb:ab:51:91:57,-66
10,6e:49:4d:17:53:39,-67
11,cf:72:b5:7f:72:65,-64
12,1f:6a:47:28:74:9c,-63
13,76:08:fe:6c:90:97,-69
14,4b:3f:33:57:17:86,-79
15,fc:35:a4:e0:58:07,-67
16,37:19:c7:28:9b:cd,-77
17,40:2e:7f:fb:f8:da,-79
18,c4:d6:88:4c:fc:c4,-69
19,72:8e:50:ec:b8:e6,-79
20,47:e9:5b:02:7a:be,-79
21,e8:70:ca:e8:7c:1a,-74
22,de:58:f7:4d:eb:59,-78
