,addr,rssi
0,72:a7:64:3a:73:49,-63
1,67:a1:0f:31:d3:4d,-79
2,1c:e0:0f:87:c9:de,-62
3,65:61:c9:15:9f:3e,-72
4,7e:d7:ab:6b:86:38,-67
5,5a:ae:79:97:b5:72,-61
6,55:4a:5e:a5:01:14,-72
7,d0:f1:8d:75:3c:9d,-79
8,0a:04:55:5a:8f:aa,-78
9,7a:77:a8:48:6f:b8,-77
10,53:69:7a:73:fe:3e,-74
11,23:63:82:8c:7e:55,-79
12,31:81:cf:0d:da:ad,-79
13,7b:c1:2a:7b:48:62,-76
14,54:39:53:07:17:65,-75
15,79:bd:81:f0:ba:ab,-79
16,62:26:a8:7d:2a:bf,-75
17,d9:50:83:5e:e2:40,-65
18,74:90:50:40:c9:15,-67
19,41:db:f3:01:bc:02,-79
20,fb:17:d3:29:0b:e2,-79
21,ee:dc:f4:68:32:01,-63
22,64:12:be:7c:8b:c9,-79
23,db:6c:2e:6d:06:72,-78
24,71:c6:ac:e1:ad:3f,-79
25,41:fd:e6:73:75:cd,-79
