,addr,rssi
0,07:c3:46:c9:c9:4d,-58
1,74:90:50:40:c9:15,-71
2,60:88:02:57:c2:66,-53
3,e3:fe:f2:0e:86:53,-75
4,75:49:d4:d4:a6:9f,-79
5,6a:b8:46:ef:6a:d8,-79
6,6d:6b:5b:ba:61:f0,-79
7,75:61:65:29:26:15,-79
8,f7:0a:53:08:24:29,-65
9,56:8a:63:83:c8:97,-78
10,77:46:62:df:a4:b5,-79
11,e1:5f:99:0e:b0:9f,-64
12,ca:dd:72:7d:66:07,-76
13,3d:d5:81:f3:fb:fd,-78
14,14:af:24:68:55:0c,-75
15,4e:d3:9f:b2:76:e8,-79
16,25:d7:89:5e:c8:f5,-79
17,08:b3:f0:e7:df:b2,-76
18,08:66:98:ea:60:6f,-79
19,1d:b6:01:60:54:ec,-79
20,e0:b8:df:4f:e1:e4,-79
21,45:c3:96:f8:76:d1,-79
22,47:70:8a:47:5a:5a,-79
23,d5:8e:4d:42:6c:74,-76
24,60:ca:a1:e4:f2:83,-79
25,1b:93:fe:eb:46:15,-79
26,2f:2b:30:6d:b2:0d,-79
27,78:9e:f1:ce:5e:ca,-79
28,57:39:c4:7a:97:b5,-76
29,78:44:42:fc:7c:0f,-79
30,4b:ae:40:17:68:02,-79
31,48:28:09:5a:d8:fb,-77
