,addr,rssi
0,6c:c4:6b:db:fd:fb,-79
1,55:76:0d:d9:54:44,-59
2,54:ff:ce:a8:e8:17,-76
3,51:ff:fe:ee:1c:46,-79
4,0d:c9:cb:68:0f:33,-77
5,36:58:c9:d9:16:29,-77
6,41:97:3b:65:31:cb,-79
7,08:66:98:ea:60:6f,-75
8,7b:c3:9d:54:e9:cd,-79
9,e6:1c:d4:83:11:d0,-69
10,28:93:09:b5:a1:a0,-79
11,45:01:81:16:34:07,-76
12,c9:89:88:b6:58:c6,-55
13,65:4c:31:f7:0e:02,-78
14,74:b4:7a:ff:1a:07,-78
15,44:d2:2d:3f:51:75,-79
16,61:c3:86:c9:c2:a4,-77
17,39:36:15:fd:23:04,-79
18,08:67:4a:56:74:e4,-79
19,12:29:4a:6b:d9:e5,-77
20,ff:a4:c9:1b:a3:d4,-79
21,4b:95:8a:d9:dc:a4,-79
22,74:90:50:40:c9:15,-64
23,54:09:cc:f0:5f:ca,-76
24,70:e1:51:15:9a:dc,-78
25,7d:57:ec:2e:b1:2d,-79
26,71:d7:c3:9d:0e:9a,-79
27,e1:8a:1d:10:d9:78,-70
28,a4:08:ea:47:cb:bb,-79
29,00:a0:50:11:96:61,-79
30,ff:a7:e5:db:d7:f0,-79
31,4d:2a:b5:00:f5:87,-78
32,40:d2:3c:f8:a9:1c,-79
33,00:a0:50:c5:55:5e,-79
34,46:ee:75:c5:f8:8e,-78
35,fd:79:63:a9:b4:6a,-79
36,c3:9b:5a:ea:83:4b,-67
37,00:a0:50:02:e4:0f,-79
38,45:37:c0:18:ee:92,-76
39,6f:e6:3b:96:1b:0e,-78
40,4f:00:95:4e:0b:3f,-79
41,de:c4:8b:2e:ab:63,-79
42,f4:15:b9:92:c3:65,-76
43,59:d3:f4:9b:1d:b6,-77
