,addr,rssi
0,23:05:9d:52:f5:84,-79
1,7d:7e:4f:72:27:7d,-78
2,15:af:4c:0c:54:d7,-79
3,7b:0a:6d:97:17:2d,-75
4,51:63:a8:6f:82:60,-76
5,74:90:50:40:c9:15,-65
6,1b:b4:b9:ed:79:3b,-73
7,4b:92:b9:cd:ac:9d,-76
8,71:92:8d:6d:17:41,-79
9,4f:b7:d3:54:73:c4,-79
10,cf:0d:77:96:a2:cf,-75
11,67:79:d0:18:97:ec,-79
12,14:39:20:f6:02:62,-79
13,64:3f:0b:62:b3:ae,-79
14,70:b8:24:b2:c5:95,-79
15,44:59:69:0e:86:cc,-74
16,2e:48:7d:50:66:42,-79
17,69:2f:8f:00:68:04,-79
18,1f:22:9d:77:9b:52,-79
19,07:5a:98:d7:8f:cb,-77
20,6f:33:15:71:2a:d9,-79
21,6c:4a:85:1a:99:3c,-77
22,45:80:01:6a:25:00,-78
23,b0:ce:18:ac:38:91,-78
24,25:22:15:35:75:11,-79
