,addr,rssi
0,54:87:c1:35:14:e7,-51
1,59:fc:a6:51:a5:4d,-76
2,49:9e:a5:54:a3:30,-54
3,49:35:51:93:00:19,-79
4,69:45:70:6b:1f:4c,-56
5,f6:55:fe:3d:07:c0,-56
6,5e:3f:0c:d6:86:cf,-79
7,06:84:f0:f5:87:e4,-52
8,44:73:ce:79:2a:3b,-63
9,0a:88:68:b2:75:7c,-64
10,67:c4:30:92:c2:26,-74
11,64:02:85:51:6b:cd,-79
12,2d:a2:ea:a2:26:f1,-67
13,5b:d0:98:fc:98:b8,-76
14,29:1e:1c:af:84:0b,-74
15,19:f0:71:9d:a7:f4,-79
16,45:24:1a:ed:9f:33,-76
17,49:4f:ad:e3:4f:98,-72
18,ca:8f:85:48:11:08,-74
19,3a:ae:78:98:e2:f0,-78
20,6e:e8:51:03:b1:f4,-76
21,17:f2:b8:2e:52:0f,-77
22,49:de:a2:1c:71:1e,-76
23,7f:ec:9a:01:11:3a,-79
24,74:90:50:40:c9:15,-64
25,5a:be:e7:00:a8:47,-79
26,6e:8f:a1:84:a8:85,-79
27,05:84:81:09:2e:89,-76
28,5e:a3:1c:9b:e6:f2,-79
29,21:21:06:9b:08:48,-79
30,7d:7b:3d:c2:3e:89,-77
31,3d:fc:91:30:27:e4,-73
32,62:5d:bb:9d:78:18,-75
33,6c:47:37:bf:8e:7d,-75
34,47:1d:8e:8e:21:f8,-76
35,30:8a:2f:e8:9a:9a,-76
36,28:0c:8c:38:e7:b9,-78
37,78:3e:ff:59:51:bc,-79
38,6c:1c:b8:c6:d7:fa,-79
39,3a:2d:6e:07:5e:d2,-72
40,13:0b:79:31:0b:97,-77
41,22:3e:16:f6:af:48,-79
42,5b:22:62:cc:b8:92,-79
43,17:e6:d2:f5:ad:fe,-76
44,71:7f:7f:35:f1:52,-77
45,67:63:c7:89:bc:72,-71
46,2c:e0:02:01:70:9a,-72
47,79:92:72:ba:98:98,-74
48,73:5c:6a:1d:8a:8f,-75
49,6e:5e:0c:10:e1:f6,-71
50,5c:27:40:f5:42:67,-78
51,15:d7:38:94:02:3c,-79
52,f3:43:64:eb:94:dc,-78
53,34:16:fe:50:14:8b,-69
54,67:da:0d:a4:5e:0e,-77
55,4c:6c:e6:4c:48:f2,-77
56,4b:04:6c:9e:32:7d,-76
57,44:cf:a4:f8:5b:cc,-79
58,45:81:0a:be:a8:30,-78
59,17:ef:a2:40:09:68,-79
60,70:7f:73:77:07:bb,-79
61,50:1f:e3:eb:5b:0c,-78
62,7f:26:5c:81:39:c6,-79
63,5c:d0:d7:0f:da:39,-73
64,f4:8a:4d:4a:e1:16,-79
65,54:ac:07:85:65:fd,-78
66,db:27:1f:b4:21:df,-77
67,5a:98:b4:de:a6:9a,-76
68,f8:90:ba:ab:81:a7,-73
69,46:b6:88:49:4b:ca,-77
