,addr,rssi
0,06:8a:d6:9b:e0:f9,-62
1,09:7a:33:9a:a0:49,-77
2,10:9e:ed:66:23:d8,-64
3,66:7f:1e:89:85:ba,-65
4,4e:ad:d8:0d:85:16,-66
5,54:51:74:84:80:9b,-72
6,67:0c:41:af:4b:7d,-64
7,0d:46:d4:a4:c3:1e,-78
8,51:54:0e:df:9b:8a,-75
9,fc:26:7f:06:6a:b0,-67
10,2b:41:1b:f5:32:ab,-79
11,74:90:50:40:c9:15,-69
12,4f:c7:f2:4d:77:8d,-79
13,62:e6:7c:e4:c1:96,-79
14,0f:de:cd:0b:ee:ea,-79
15,d7:40:57:5a:17:37,-78
16,5b:c8:37:31:e7:87,-79
17,75:94:d8:07:98:c8,-79
18,25:a7:e6:96:25:14,-79
19,f7:4a:9f:da:4f:4d,-79
20,52:b7:5c:4c:86:c6,-77
21,7d:53:ff:b7:95:46,-74
22,6b:33:d4:54:fc:96,-75
23,2f:b6:71:6f:18:31,-79
24,6c:b0:bd:92:65:36,-77
25,e3:ed:28:68:64:6d,-79
26,5a:dd:9b:2b:c9:99,-79
