,addr,rssi
0,77:1b:9f:cb:5c:c5,-79
1,f2:7d:bc:06:22:3d,-78
2,5e:26:03:dc:34:c2,-68
3,57:f7:df:75:12:bc,-79
4,3d:cd:07:23:72:59,-72
5,7a:f4:99:13:b1:7f,-79
6,dc:0a:af:00:7c:54,-79
7,70:c8:b0:fc:f8:ca,-65
8,4e:e0:a2:ff:c6:39,-77
9,54:91:59:a4:81:20,-79
10,62:c0:19:7c:cc:37,-77
11,5a:cb:f6:fe:06:3e,-79
12,d4:c2:cd:30:58:73,-71
13,40:03:4c:e9:0e:19,-79
14,39:72:2e:fd:bb:4f,-79
15,74:90:50:40:c9:15,-70
16,53:cf:16:8a:21:00,-73
17,cc:f7:2b:6b:8a:6f,-75
18,3a:fb:b0:36:f3:70,-78
19,5f:59:7a:a5:62:e9,-78
20,f5:3a:7a:d0:62:86,-78
21,55:c6:55:49:36:cb,-79
22,40:91:4c:5b:a5:44,-79
23,d8:95:02:86:c3:db,-74
24,c9:4b:eb:19:de:b1,-79
