,addr,rssi
0,00:a0:50:11:43:28,-79
1,6d:4d:01:2b:1a:52,-74
2,42:ec:b9:26:a5:54,-78
3,34:43:7a:4a:3b:c6,-78
4,00:a0:50:70:d4:62,-79
5,65:ed:e0:33:7c:93,-76
6,f9:9a:10:98:63:c7,-76
7,6f:a9:01:4c:1b:83,-79
8,56:6e:aa:f4:78:0d,-79
9,11:d8:fc:a0:e8:1f,-79
10,00:a0:50:52:e2:5d,-79
11,74:90:50:40:c9:15,-67
12,52:e3:48:69:f4:be,-78
13,e3:0f:89:29:2e:d6,-79
14,1b:f2:ff:60:a3:a8,-79
15,3d:3c:a1:6d:61:33,-79
16,c4:d8:c1:b0:de:b8,-79
17,00:a0:50:c5:98:0b,-79
18,73:2d:b0:ed:29:4d,-78
19,69:e5:be:2e:8b:4d,-79
20,e4:44:ab:a0:91:25,-79
