,addr,rssi
0,76:e1:b3:bc:d2:53,-79
1,41:de:21:19:56:b8,-63
2,16:d6:d4:e0:a9:bc,-72
3,55:fd:f7:86:c3:09,-79
4,7f:c9:6c:c4:b0:68,-62
5,6e:e6:32:70:c2:54,-79
6,74:90:50:40:c9:15,-67
7,61:ac:63:76:77:91,-77
8,1b:fc:33:47:f3:ef,-64
9,7a:9d:d2:2a:ee:2f,-71
10,08:f6:3b:3a:92:98,-77
11,65:0b:7f:80:99:a0,-79
12,7c:d0:96:76:4d:f3,-79
13,32:cc:7c:e5:f5:18,-79
14,5f:61:50:d9:c6:8f,-76
15,76:39:79:2b:75:30,-79
16,69:c8:de:45:88:ad,-79
17,dc:da:fb:6c:85:9e,-79
18,7b:a1:1e:88:6b:12,-78
19,7a:58:03:01:4f:96,-79
20,cd:49:8a:4f:dd:83,-59
21,68:f2:df:63:ba:b1,-79
22,58:a0:c3:b5:c7:96,-79
23,3a:8c:44:a9:78:23,-79
24,cf:19:66:52:ce:a0,-76
25,56:61:f8:62:a2:4d,-78
26,7e:85:fa:77:b6:3f,-79
27,fc:a6:41:bc:cf:a7,-74
28,ec:7f:50:1b:11:7f,-79
29,df:b1:67:95:6e:b3,-77
30,53:f8:04:4b:d3:69,-79
31,d2:98:65:e4:f9:69,-77
32,79:54:b7:19:a4:12,-77
33,ef:f2:97:a5:4d:00,-75
34,f7:7b:dc:f4:dd:91,-71
35,7f:dc:c0:ed:44:85,-79
36,67:bc:16:93:8c:8b,-75
37,e2:ff:c2:ab:37:8e,-76
38,60:7f:cb:9c:47:8c,-79
39,e8:3f:40:37:91:bc,-71
40,4c:2b:5f:f5:d7:98,-79
41,44:55:c4:04:95:c1,-79
42,e2:2c:e4:c6:13:2c,-76
43,73:25:bc:5c:4d:9d,-79
