,addr,rssi
0,18:2a:a0:e6:0a:99,-79
1,4e:5b:dd:09:26:66,-79
2,74:90:50:40:c9:15,-68
3,42:9b:4f:c5:c3:b1,-53
4,64:d6:43:fb:8d:57,-67
5,72:19:c9:0e:83:07,-64
6,76:6c:2a:8c:76:0e,-71
7,49:f6:33:3f:65:11,-52
8,31:db:37:eb:8e:2b,-79
9,f9:a8:2f:eb:40:9e,-64
10,04:d9:a1:9f:c8:f0,-67
11,66:0e:6c:c8:0d:91,-79
12,6a:e6:c6:b7:84:fa,-71
13,d2:76:57:c7:8a:c2,-66
14,e6:5b:3f:23:0b:a6,-63
15,38:4f:69:9c:d6:77,-71
16,66:02:21:25:f8:58,-77
17,6c:36:0f:f2:97:bb,-79
18,04:36:65:7a:07:62,-79
19,4c:96:d8:ac:f5:8c,-77
20,5e:9b:61:29:b8:8e,-78
21,1b:ff:e0:7a:d1:a7,-78
22,36:dc:e5:a0:3e:a7,-79
23,57:7d:3c:6f:04:ce,-70
24,ce:a6:c1:1c:9e:75,-72
25,53:4c:7d:73:9c:64,-79
26,69:0d:ad:3d:e2:8f,-78
