,addr,rssi
0,6c:26:7f:d7:67:0b,-65
1,06:32:8c:06:f3:bf,-73
2,6a:f8:76:04:c8:ce,-73
3,02:ea:2a:31:64:d6,-68
4,56:50:ee:f7:a6:49,-68
5,51:36:9e:b5:ce:f8,-77
6,73:7c:1c:93:d7:c8,-66
7,53:88:42:2c:f7:29,-62
8,d4:ba:b8:21:c8:7e,-71
9,55:5d:33:28:38:51,-63
10,08:cb:51:a7:f4:fe,-63
11,1d:74:6c:45:c4:aa,-68
12,71:26:11:cc:f1:29,-63
13,ac:2a:21:af:7b:23,-65
14,48:24:c8:8a:bd:1c,-79
15,59:70:b0:d2:3b:6e,-78
16,17:dc:ba:c1:23:6c,-72
17,44:10:80:ce:7b:6d,-72
18,0b:26:9c:7d:1a:32,-72
19,7c:d9:12:97:7c:9b,-62
20,45:fe:56:ae:b0:a1,-61
21,de:f3:c6:b1:2f:03,-73
22,da:46:00:ac:17:dc,-75
23,77:bc:79:f7:e8:b8,-79
24,f8:97:8f:3b:fd:b2,-79
25,05:6d:6f:2f:c4:ed,-79
26,6c:2b:11:25:64:38,-79
27,08:a6:b8:04:65:f4,-79
