,addr,rssi
0,d7:4a:f4:7c:50:29,-66
1,76:75:11:88:e8:e3,-66
2,1c:ab:e0:45:cf:5f,-66
3,58:ce:47:3b:97:3c,-66
4,7d:c2:6d:54:3d:7f,-79
5,74:90:50:40:c9:15,-66
6,7d:5c:05:80:dc:52,-63
7,48:a6:54:b5:3a:51,-64
8,61:79:7f:1f:77:90,-78
9,0c:a7:be:2e:94:11,-62
10,da:e4:c3:67:7b:5d,-73
11,7b:a1:b7:a8:17:e4,-69
12,d1:2a:d3:dc:35:49,-79
13,6b:09:b3:15:cf:a5,-76
14,06:b3:02:f6:08:c6,-77
15,76:28:e0:90:e5:57,-63
16,da:69:ec:74:ca:51,-79
17,c1:f4:fd:fb:ba:66,-79
18,c1:1d:f2:44:bd:ed,-67
19,f5:d5:7c:bb:97:7c,-67
20,58:d9:de:32:06:b6,-79
21,cf:fc:a9:cb:1e:e6,-79
22,6f:52:be:18:db:14,-79
23,5e:64:a3:4c:04:b0,-64
