,addr,rssi
0,78:6a:ed:7e:0d:20,-67
1,6f:f6:d1:36:61:36,-62
2,5f:bd:20:40:ef:e6,-77
3,46:ef:45:9d:bd:ea,-75
4,45:a6:41:0e:08:b1,-71
5,44:ae:04:8f:e7:ee,-79
6,2d:00:17:c6:a6:2a,-78
7,7f:16:61:8a:21:1a,-76
8,f4:d2:88:a1:3c:d3,-68
9,66:b8:6c:f0:49:0f,-79
10,4a:9a:00:96:75:10,-79
11,68:c6:06:51:09:ee,-76
12,69:56:95:7d:23:71,-79
13,5c:95:34:9d:6b:a4,-79
14,72:91:22:7c:3a:04,-77
15,4e:97:d0:76:e9:0e,-79
16,e4:9e:9c:ff:87:e3,-79
17,52:c7:3d:ee:02:78,-79
18,c2:6d:05:7c:09:7c,-79
19,60:b0:a7:20:5e:cb,-79
20,7f:b0:1b:94:76:08,-75
21,57:57:01:1d:fa:90,-79
