,addr,rssi
0,1e:71:2d:de:0c:cd,-72
1,46:0a:7c:eb:8f:a5,-71
2,74:90:50:40:c9:15,-64
3,6b:71:eb:3d:eb:52,-79
4,ef:e8:6c:39:9c:d5,-74
5,1c:20:bd:00:79:1f,-73
6,46:57:0d:94:57:a2,-79
7,7b:ff:4a:cc:cf:48,-72
8,69:25:c3:1b:97:a7,-74
9,38:e1:5d:00:08:16,-78
10,36:91:da:6e:e0:2a,-73
11,cc:d8:b4:12:cc:da,-76
12,2d:15:36:ef:1a:f8,-77
13,42:cd:f0:f1:1c:31,-78
14,43:4d:8a:f7:9c:64,-79
15,64:aa:c3:7a:dc:cc,-72
16,47:b0:65:eb:98:28,-79
17,4b:b6:8e:3f:38:09,-79
18,00:0c:4b:94:f9:91,-79
19,7f:1a:49:0b:88:2a,-79
20,4f:76:d9:fd:bb:cf,-79
21,75:4e:8a:48:ff:7a,-75
22,41:98:08:72:aa:fd,-79
23,69:58:7b:53:cf:43,-74
24,18:b4:38:63:38:23,-79
25,63:2d:3d:f6:eb:a7,-79
26,4c:8f:19:97:ec:f4,-79
27,4b:1f:dd:51:97:6d,-79
28,09:67:11:53:9f:39,-76
29,80:22:a7:14:cf:37,-79
30,c3:9e:ea:27:70:69,-79
31,7e:9c:71:f0:15:cf,-75
32,77:d5:56:f1:94:05,-79
33,71:cd:6e:c3:48:1a,-78
