,addr,rssi
0,4a:36:00:06:e5:91,-79
1,fe:a4:6d:6b:d4:47,-64
2,74:90:50:40:c9:15,-72
3,44:25:7c:96:b6:23,-79
4,41:13:cf:e0:fb:ed,-77
5,71:39:84:28:d7:50,-76
6,e1:bc:d9:02:dc:aa,-75
7,4e:0f:ff:b3:eb:e2,-79
8,11:8c:0a:79:2d:53,-79
9,70:a0:77:ec:7e:b9,-79
10,28:11:a5:d0:ce:9d,-79
11,28:91:b0:fc:e3:51,-79
12,1a:ec:2f:e2:4e:ca,-77
13,78:88:8e:0f:2e:ff,-75
14,1d:20:d3:dd:39:d1,-79
15,61:4f:d0:31:62:1c,-76
16,00:a0:50:52:e2:20,-79
17,0a:c8:4e:8b:28:1e,-79
18,f1:cf:5d:19:52:9b,-79
19,5e:69:22:50:48:77,-79
20,e2:29:be:6d:34:f1,-79
21,d8:cc:0c:b5:12:ee,-79
22,46:d9:26:19:28:59,-76
