,addr,rssi
0,57:42:6a:00:fd:6f,-79
1,40:62:7c:b6:cf:72,-63
2,6c:95:03:8d:1d:d1,-79
3,7e:ef:b7:da:32:5f,-79
4,65:03:59:c3:1f:81,-55
5,e1:66:1e:2f:0f:23,-63
6,79:2f:f2:0d:18:cf,-76
7,34:e0:dd:61:dd:ae,-65
8,7e:c9:99:15:92:dc,-67
9,45:ae:48:5d:30:5e,-66
10,37:75:d7:05:39:eb,-71
11,0c:3e:35:dc:2c:08,-53
12,43:de:fa:e3:4e:d3,-53
13,fb:76:33:7e:4f:90,-67
14,74:90:50:40:c9:15,-76
15,7e:e8:4f:c3:18:cc,-79
16,db:33:da:6c:fd:89,-51
17,4c:fb:a7:ae:6a:0e,-74
18,f8:87:d3:0f:96:6e,-65
19,c3:8c:e9:84:93:ea,-79
20,40:ef:14:5c:8b:4d,-76
21,cd:51:44:c9:eb:75,-79
22,6d:53:60:05:ed:ad,-75
23,13:b8:4e:b9:7b:f2,-79
24,4b:aa:7c:c4:04:87,-79
25,3b:c2:19:41:aa:4e,-77
26,32:45:5a:d5:9c:d6,-79
27,ef:16:d8:83:8f:18,-76
28,7d:e5:de:8c:42:eb,-79
29,c5:56:39:8d:02:11,-79
30,05:af:ad:c3:b9:21,-79
31,3b:fc:c7:04:8a:94,-79
32,42:cc:0b:a7:a0:c4,-76
33,cb:30:aa:eb:72:88,-79
34,fb:66:28:b6:f8:37,-73
35,da:51:3b:0c:81:0e,-79
36,47:ce:8c:c2:96:07,-77
37,4d:c1:11:e1:c6:f9,-77
38,33:55:84:66:7c:83,-79
39,55:44:29:a2:eb:31,-77
40,2d:0a:30:3c:6c:b3,-79
41,e8:21:b7:2a:9b:c9,-50
42,1f:2f:d2:96:0a:06,-77
43,55:3f:c8:69:5d:1b,-79
44,35:ad:3c:91:fc:2d,-77
45,a0:cc:2b:42:bc:69,-77
46,3f:d7:52:32:94:09,-77
47,73:7f:dc:9f:65:72,-79
48,51:25:24:58:2f:b0,-79
49,1c:4e:8b:9e:e2:0b,-79
50,4b:3e:52:78:72:dc,-78
51,10:34:de:36:9d:b4,-77
52,64:8c:fa:42:5a:5d,-79
53,58:6d:b4:93:0c:1f,-79
