,addr,rssi
0,5c:3d:23:e9:0f:a9,-62
1,53:6a:df:35:b4:70,-79
2,36:4e:de:a6:15:50,-62
3,27:6c:ce:62:f5:10,-69
4,00:a0:50:11:96:e5,-79
5,3e:3a:99:8a:46:21,-64
6,57:5c:44:a5:92:3c,-65
7,5a:0a:b3:a9:ce:87,-63
8,4c:2a:4d:5a:f4:9e,-71
9,c8:df:96:f0:68:d8,-76
10,fd:0f:41:5e:c5:11,-63
11,56:b8:1b:37:28:dd,-79
12,e4:29:e0:46:9d:36,-69
13,48:fa:17:92:d9:d7,-79
14,74:90:50:40:c9:15,-73
15,6e:5b:87:89:db:53,-79
16,50:0d:59:42:92:f6,-75
17,15:6e:23:71:f7:a6,-79
18,65:a5:51:79:3a:f5,-79
19,33:f3:4e:b3:52:90,-77
20,51:6f:c4:d6:aa:f1,-78
21,63:74:0f:51:12:c3,-79
22,f9:ad:f9:14:59:3a,-78
23,da:1f:89:93:21:e7,-67
24,7b:f0:e4:03:14:f8,-77
25,43:20:10:e7:6d:a6,-79
