,addr,rssi
0,13:ab:23:99:a5:06,-77
1,4d:b7:fd:84:bc:8b,-71
2,5c:6b:69:54:69:7c,-61
3,67:02:0e:67:2e:28,-75
4,42:2c:fa:64:9d:e9,-79
5,71:5b:3e:19:06:ec,-78
6,0a:99:09:ef:b1:32,-79
7,52:c0:ba:12:01:7d,-78
8,6a:37:88:ea:04:82,-79
9,68:70:fb:8f:3f:f4,-79
10,48:cc:ca:88:4e:a0,-79
11,54:61:6b:d0:f1:b3,-79
12,ca:ac:16:c8:0a:44,-78
13,e3:8b:d7:ea:3f:e8,-79
14,74:90:50:40:c9:15,-75
15,dc:cd:eb:19:d6:36,-77
16,f1:31:0b:60:dd:61,-79
17,ca:8a:76:29:d0:c5,-79
18,07:9f:96:b2:40:79,-78
19,4a:4d:3b:1f:a7:3d,-78
20,40:eb:cf:c9:97:3e,-79
21,75:03:6c:14:a1:63,-77
22,45:45:55:c7:22:51,-79
23,6c:7a:9c:f7:ec:a2,-74
24,3e:64:b9:84:8a:67,-79
