,addr,rssi
0,4a:8d:d5:f7:2c:1f,-55
1,24:71:7f:c4:66:2d,-63
2,6f:22:2e:74:4c:8d,-61
3,70:5f:d7:31:37:06,-72
4,27:cd:5a:f1:7e:14,-69
5,3b:93:33:d1:3f:f9,-79
6,0a:9a:88:28:04:13,-78
7,7d:c2:0d:7a:5e:8a,-79
8,38:2b:33:18:99:e3,-79
9,cf:3a:0a:e3:7c:11,-71
10,c2:60:cf:5f:6e:87,-53
11,54:ee:1c:da:88:5b,-61
12,74:90:50:40:c9:15,-68
13,45:87:24:27:29:69,-78
14,e6:e7:4f:e5:08:ff,-60
15,7c:dd:cb:dc:04:2d,-79
16,46:06:1d:18:4b:24,-79
17,60:36:6c:9e:7d:30,-79
18,1f:e9:bf:22:58:d4,-73
19,5e:fb:27:75:cd:de,-79
20,0a:a1:04:df:10:2a,-76
21,e7:ca:b3:14:74:c8,-57
22,f7:4a:9f:da:4f:4d,-79
23,cd:4e:07:6a:ee:15,-75
24,4d:af:fe:aa:3a:2d,-71
25,3a:fb:e5:89:be:36,-75
26,62:12:bb:c8:b2:77,-79
27,5b:fa:1e:4b:4b:4a,-76
28,45:78:29:38:97:a3,-79
