,addr,rssi
0,3a:08:e7:93:9e:1f,-69
1,46:e7:67:45:5c:ac,-68
2,67:e9:b9:3b:ff:05,-60
3,69:bb:79:4f:a7:8e,-64
4,7d:03:88:5f:4a:6e,-65
5,7c:3d:e8:ee:73:d8,-66
6,79:cf:40:1a:eb:65,-70
7,7d:a2:95:45:12:42,-68
8,73:05:66:1f:69:99,-79
9,ea:a3:66:39:21:34,-61
10,e9:df:70:91:a9:4e,-67
11,74:90:50:40:c9:15,-68
12,61:2b:5e:d4:3a:ff,-79
13,d0:32:49:2d:d5:36,-64
14,d3:66:29:7b:c6:39,-62
15,13:56:34:ae:9d:2b,-78
16,7a:d2:25:20:46:23,-79
17,0c:9b:cd:63:6a:49,-75
18,59:37:86:35:b2:04,-79
19,5b:7c:f2:10:dd:c8,-77
20,51:b3:9e:00:fb:fa,-79
21,0d:df:81:e0:e5:7d,-79
22,00:a0:50:52:f3:95,-79
23,74:f2:37:9f:dd:4d,-79
