,addr,rssi
0,46:00:0c:e1:89:f0,-63
1,75:60:3d:ec:ac:90,-69
2,55:1b:d2:98:42:67,-71
3,70:90:4f:ff:ae:5f,-79
4,52:1b:e5:2c:aa:6a,-72
5,d3:0b:08:4a:5c:73,-71
6,48:6c:67:6b:cc:c4,-79
7,60:93:94:b7:89:82,-79
8,4f:3e:2e:9c:2c:f4,-79
9,73:2f:97:14:d9:90,-79
10,45:4f:12:dd:d8:f0,-75
11,4a:ca:5c:76:93:07,-79
12,24:d3:b0:fa:4e:fc,-76
13,32:d0:6f:b1:b3:5a,-76
14,ce:f3:62:64:30:5f,-79
15,f7:a0:e5:f7:af:4e,-67
16,2b:cb:15:b6:12:94,-74
17,4c:49:00:61:a5:1b,-67
18,52:46:5a:cb:2d:7e,-78
19,d0:b1:79:0a:27:23,-69
20,e6:d1:c1:90:59:eb,-63
21,74:90:50:40:c9:15,-66
22,58:74:a1:c3:5c:11,-76
23,d7:7a:40:de:cb:01,-79
24,3a:74:de:fe:84:7e,-71
25,cf:81:63:d0:01:b7,-71
26,d2:f4:44:bd:c5:82,-79
27,5a:13:d8:c4:af:1f,-73
28,db:0d:e3:f7:67:d7,-79
29,52:18:ff:fa:f1:6e,-75
30,e9:35:13:ba:75:b9,-79
