,addr,rssi
0,06:35:4c:87:ff:7c,-60
1,61:cf:28:52:11:f6,-66
2,d5:cb:6e:28:44:cd,-79
3,6d:2a:1b:18:53:f3,-79
4,21:a9:a0:9b:a6:99,-65
5,72:e4:e8:a8:06:a2,-79
6,70:d6:93:aa:41:e9,-65
7,48:f3:5c:15:fd:c6,-63
8,74:90:50:40:c9:15,-73
9,17:75:16:77:43:b4,-78
10,09:48:57:5e:44:e5,-79
11,1f:5e:7d:e8:51:c0,-78
12,45:5b:77:81:f5:1f,-79
13,ac:12:2f:77:c5:24,-63
14,52:90:60:d5:a1:0e,-79
15,58:00:40:1b:c8:33,-75
16,4d:c7:70:a8:ae:01,-63
17,f9:fd:e9:ea:f6:2a,-77
18,71:52:aa:dd:e2:24,-76
19,45:79:91:c3:3b:ad,-79
20,0c:58:f4:67:ae:44,-67
21,2a:10:61:b8:02:ac,-79
22,e4:21:45:c7:8e:84,-71
23,45:b8:3e:65:a9:2c,-79
24,2c:97:3c:f7:97:be,-71
25,0a:10:86:01:a6:97,-79
26,d0:97:5b:1d:d8:ca,-62
27,78:c9:c5:e6:08:52,-79
28,f8:0d:a0:e4:0a:96,-79
29,45:41:f0:9f:d1:56,-79
30,7c:e8:b7:78:6b:32,-69
31,1d:48:ef:3d:dc:83,-68
32,00:a0:50:cc:66:ed,-79
33,6e:3e:43:7f:ed:f3,-74
34,55:bb:67:80:98:1a,-79
35,c7:53:83:bd:90:68,-79
36,e9:0a:b4:ca:ea:39,-79
37,64:8b:39:b5:8c:22,-79
38,40:18:bf:e9:fa:64,-78
39,1b:c3:9c:5d:af:06,-79
40,4f:6a:d8:1b:6c:74,-79
41,f9:53:ba:eb:d9:25,-79
