,addr,rssi
0,7b:da:21:f1:1c:70,-59
1,d7:18:97:51:79:23,-64
2,64:bf:3f:1d:01:30,-64
3,68:5e:fe:8d:a6:e6,-63
4,72:00:de:9f:be:32,-78
5,6c:d0:c5:ac:81:92,-59
6,63:4d:4a:21:bf:16,-79
7,63:9f:d3:dd:3c:0c,-79
8,ce:d9:a9:df:bf:79,-62
9,d1:5c:d1:47:d6:ef,-76
10,f5:8d:03:61:28:07,-64
11,74:90:50:40:c9:15,-71
12,72:6e:e7:53:b4:63,-79
13,16:0d:70:2e:73:fc,-78
14,64:b0:d2:17:59:08,-79
15,d3:57:02:93:b7:ad,-78
16,47:d1:94:22:59:d9,-79
17,7f:42:ae:cd:0e:e3,-78
18,e3:83:88:81:64:0d,-66
19,7e:3a:c9:1b:e6:41,-79
20,7b:7f:4e:f4:f9:e9,-79
21,5b:ab:16:a3:b3:7e,-79
