,addr,rssi
0,c0:70:b9:85:c3:bb,-63
1,55:8f:30:19:15:9e,-63
2,1d:bb:69:e7:2d:f4,-63
3,cc:cd:0c:ef:1e:ab,-79
4,55:b5:0b:4b:c5:cc,-61
5,67:12:54:16:0d:cf,-66
6,74:90:50:40:c9:15,-64
7,5c:bd:43:20:ed:2e,-63
8,55:a4:78:37:43:74,-78
9,3e:2b:07:16:cd:d5,-61
10,45:c2:a7:0a:71:11,-61
11,63:3a:73:23:38:43,-63
12,f2:22:13:b9:41:8f,-60
13,48:27:cf:50:04:15,-79
14,6b:39:be:44:f4:1d,-79
15,68:37:4b:50:dc:f4,-79
16,00:a0:50:11:96:6a,-79
17,26:95:20:5b:8e:7b,-75
18,ea:09:23:d8:98:cf,-55
19,e4:28:cc:b8:1d:9f,-78
20,31:e4:82:3a:16:bf,-77
21,ca:f1:aa:24:a4:ce,-68
22,62:7f:93:4e:af:3f,-74
23,c9:0e:e1:fc:76:bf,-73
24,f5:c1:65:f5:38:95,-79
25,61:26:a0:71:30:8f,-79
26,6e:2d:be:3b:27:43,-79
27,4b:5e:34:ed:39:bb,-79
