,addr,rssi
0,55:a6:63:a0:c8:c7,-79
1,79:4e:fb:dd:50:14,-78
2,68:64:f5:d7:f3:a4,-61
3,75:04:5e:28:73:05,-69
4,67:2e:0e:3f:c1:31,-79
5,52:04:53:20:1e:8e,-76
6,5c:0a:8a:14:fa:9d,-79
7,4e:3d:74:bb:d7:ac,-77
8,60:a4:c4:d7:d9:15,-71
9,42:c1:1b:b4:b7:ad,-72
10,69:6e:3e:a1:bf:57,-79
11,53:5d:c3:00:dc:da,-78
12,66:91:c4:34:8e:b1,-79
13,78:03:39:2a:bf:8a,-79
14,65:78:20:29:49:82,-79
15,44:91:87:f8:51:2a,-78
16,de:27:9a:ee:5f:7b,-79
17,4a:16:62:c4:fc:59,-79
18,3c:e4:0d:87:84:26,-72
19,4d:c6:75:4d:9e:1d,-78
20,44:02:bd:7c:30:72,-78
21,51:b0:e8:fc:b0:f2,-77
22,77:e5:5e:d0:98:37,-79
23,3b:6c:78:e6:58:ea,-79
24,df:f7:1d:4a:0a:78,-79
25,44:a1:67:3c:54:cc,-75
26,43:a7:89:c3:c4:e5,-79
27,57:44:60:2a:46:e9,-79
28,5d:bd:39:6c:3c:fb,-79
29,5e:e4:7e:01:69:ae,-79
30,6f:62:aa:a1:80:41,-79
31,e4:a2:3c:16:75:07,-79
32,48:f3:20:23:87:15,-76
33,7f:08:58:18:df:d2,-77
34,4a:65:2f:f5:66:aa,-79
35,72:10:48:b0:e0:37,-79
36,70:34:73:e2:be:8b,-79
37,d4:c0:c5:9b:3f:e6,-78
