,addr,rssi
0,68:f9:31:d8:ab:dd,-62
1,2c:f9:7f:99:2f:da,-77
2,60:1d:c6:73:77:ad,-79
3,41:74:1b:7a:5f:af,-77
4,df:34:4f:bd:6f:0c,-79
5,67:0e:2b:b8:63:16,-71
6,49:15:48:b0:dc:af,-79
7,0f:2f:47:f5:dc:b0,-79
8,00:a0:50:2c:9a:4e,-79
9,f7:86:d4:bf:b6:8d,-79
10,72:7b:db:65:b9:f7,-78
11,00:a0:50:ed:4b:8f,-79
12,4d:16:55:a6:5b:c3,-79
13,70:b1:24:17:a5:ad,-75
14,ec:27:63:0c:35:47,-71
15,74:90:50:40:c9:15,-74
16,4e:ff:5f:3e:ee:71,-74
17,4a:c0:72:9a:88:3c,-79
18,36:3c:fe:82:ad:d1,-79
19,58:d1:88:44:28:db,-77
20,cf:60:6a:0f:e9:ae,-79
21,78:bd:66:0a:e7:ca,-79
22,47:c3:e6:5f:32:52,-79
23,53:2b:a0:34:d7:b7,-78
24,7a:28:83:e5:76:79,-77
25,44:88:72:2a:27:da,-78
26,5e:b7:1a:06:1f:87,-79
27,3c:59:b4:5d:5b:34,-76
28,42:5a:a5:a9:a7:c2,-79
29,1c:3c:08:45:22:4a,-79
30,69:07:ec:83:74:ba,-77
31,fd:48:71:15:80:f6,-79
32,41:60:86:5c:94:f7,-76
33,4e:33:5b:19:a7:0f,-76
34,50:c1:a3:f4:25:80,-79
35,c5:49:6e:87:8c:0d,-79
36,61:3b:e6:12:11:98,-79
37,d8:8a:cf:83:20:71,-79
38,05:7c:41:83:c7:14,-79
39,e8:e8:67:60:a8:c6,-76
40,1e:c9:1a:bd:e0:bd,-79
41,59:83:48:a4:ca:3e,-78
42,68:1f:3b:10:5c:8c,-77
43,da:53:97:f8:9b:67,-79
44,76:db:88:49:75:f6,-78
45,69:f6:45:65:1c:6b,-76
46,01:28:11:18:f1:27,-78
47,4f:bf:82:f6:d2:50,-79
48,54:2d:5e:c9:2b:8f,-79
49,dd:38:40:f8:f2:f8,-69
50,4e:07:c5:b0:7a:d5,-79
51,07:fb:8d:36:35:cc,-79
52,12:50:95:90:74:b5,-79
