,addr,rssi
0,78:6a:ed:7e:0d:20,-77
1,6f:f6:d1:36:61:36,-75
2,7f:16:61:8a:21:1a,-77
3,45:a6:41:0e:08:b1,-79
4,7d:86:04:23:ac:1a,-77
5,46:02:d3:e5:4e:41,-79
6,5f:bd:20:40:ef:e6,-75
7,4a:9a:00:96:75:10,-79
8,4a:5e:f6:19:bb:2d,-77
9,79:ed:67:51:cc:49,-77
10,69:56:95:7d:23:71,-78
11,f4:d2:88:a1:3c:d3,-65
12,2d:00:17:c6:a6:2a,-78
13,44:ae:04:8f:e7:ee,-79
14,68:c6:06:51:09:ee,-77
15,60:b0:a7:20:5e:cb,-79
16,ec:6e:b0:e0:08:3c,-73
17,46:ef:45:9d:bd:ea,-79
18,d3:ef:42:3a:41:9e,-79
19,f3:96:4a:91:9b:37,-79
20,56:a3:f7:a3:bb:eb,-79
21,7f:b0:1b:94:76:08,-79
22,4e:97:d0:76:e9:0e,-79
23,27:3b:75:0d:b1:a6,-77
