,addr,rssi
0,1e:2a:fd:95:e7:c1,-74
1,36:86:07:fb:b2:e0,-79
2,07:54:aa:dc:ea:47,-62
3,fd:69:48:92:38:48,-78
4,57:7e:e8:bf:a5:67,-66
5,4f:8e:9b:cd:0a:49,-79
6,62:be:53:b1:2a:d7,-77
7,75:0c:94:29:5c:1e,-73
8,08:66:98:ea:60:6f,-79
9,74:90:50:40:c9:15,-64
10,4b:a8:2c:52:58:9e,-79
11,53:65:66:71:98:f3,-75
12,38:c1:65:f7:f3:9b,-79
13,c6:43:d4:d2:58:07,-79
14,1c:1e:da:3d:57:c7,-79
15,fc:17:34:49:8c:d3,-79
16,74:e4:1c:94:e0:a5,-79
17,4b:29:73:b2:99:b6,-79
18,08:0b:a5:f1:88:14,-79
19,6a:0c:27:61:a9:35,-78
20,4b:92:33:80:f5:84,-79
21,7b:50:55:aa:3d:33,-79
22,5e:7b:89:60:98:07,-76
23,f7:35:8a:1c:62:ed,-68
24,6e:19:de:64:f5:5e,-79
25,10:9a:d6:9c:32:eb,-77
26,23:10:dd:ec:12:f5,-79
27,75:ea:ed:c7:b9:c2,-78
