,addr,rssi
0,70:fe:72:8d:1a:48,-76
1,ef:bb:fd:3b:8a:c1,-79
2,41:b0:01:d2:12:cd,-75
3,02:7e:df:d8:03:e4,-79
4,7b:01:d9:e0:79:31,-75
5,fa:2a:66:be:0e:42,-77
6,35:46:e3:12:a5:98,-77
7,74:90:50:40:c9:15,-66
8,59:d9:45:5f:0d:6b,-75
9,cf:60:2d:fe:98:f3,-71
10,65:97:83:ac:bc:42,-79
11,4d:a6:f4:a3:a8:90,-78
12,43:d5:fc:1a:0d:88,-78
13,7b:10:22:a7:e7:58,-76
14,65:57:c1:bd:20:e6,-79
15,77:1e:38:d9:81:d0,-73
16,53:4c:d1:fa:63:d7,-63
17,57:25:08:d6:f3:a7,-78
18,5a:ad:c0:49:d3:fd,-77
19,76:a4:e6:6e:c7:43,-79
20,ce:a4:1f:7b:dd:50,-78
21,40:c3:8a:6e:2d:5d,-79
22,44:dc:f0:6d:3d:62,-78
23,fd:92:a7:1e:f1:c9,-60
24,53:03:52:5b:3a:c0,-79
25,2b:75:7f:b8:c0:b9,-79
26,c0:74:be:4c:28:2b,-72
27,ec:7b:17:a0:e1:9e,-79
28,f3:11:91:fa:17:82,-76
29,f4:90:bb:6e:22:d2,-77
30,6e:bf:8f:fc:3d:a3,-79
