,addr,rssi
0,6b:40:0e:5a:c2:fc,-64
1,6f:58:b1:2a:c8:2e,-76
2,6c:be:23:7a:3f:e6,-64
3,54:ec:cb:3e:42:5d,-67
4,54:a1:a0:ae:01:47,-73
5,4f:9e:e4:03:8c:e8,-79
6,41:b9:73:39:76:ea,-79
7,e9:60:51:49:c1:05,-71
8,c0:3f:20:d3:70:18,-58
9,d9:d4:79:fb:eb:99,-67
10,74:90:50:40:c9:15,-62
11,55:86:f6:c6:ab:6e,-77
12,7c:54:d3:c4:dc:6d,-77
13,40:1a:4d:5f:42:1e,-79
14,00:a0:50:2c:9a:4e,-79
15,fe:db:62:52:40:84,-78
16,75:dc:d3:fc:32:b1,-78
17,c4:31:96:75:82:45,-76
18,40:f2:c8:67:97:6e,-79
19,14:32:48:73:e8:d1,-77
20,66:30:8b:3d:51:0c,-79
21,3d:c9:f8:29:4a:c8,-79
22,28:c9:73:60:6b:16,-79
23,00:a0:50:c4:2a:98,-79
