,addr,rssi
0,64:43:8f:e8:3f:b6,-57
1,35:94:5d:80:df:6b,-65
2,78:a8:d5:2c:84:40,-61
3,40:ab:6e:e9:f6:b8,-65
4,f6:67:48:fe:3e:88,-66
5,e6:cf:be:fc:b4:c6,-64
6,ff:68:08:e7:d5:d7,-64
7,34:2a:2b:4b:f4:8c,-79
8,c6:77:3e:a2:af:4c,-65
9,74:90:50:40:c9:15,-68
10,e1:29:0c:a8:a2:3e,-79
11,e3:04:ed:35:73:cf,-79
12,46:85:5c:85:19:cf,-79
13,5c:73:03:aa:89:62,-79
14,d8:85:48:f8:26:27,-78
15,75:7b:d8:14:0f:66,-79
16,e5:80:36:54:99:ce,-78
17,db:92:ec:ac:63:86,-74
18,5a:bb:cf:77:1a:57,-78
19,1d:1b:70:0f:cd:56,-79
