,addr,rssi
0,74:90:50:40:c9:15,-61
1,47:2a:66:7e:a8:1a,-79
2,fe:30:78:84:be:28,-79
3,0b:29:65:af:83:a4,-53
4,3c:5a:12:b5:c9:94,-79
5,5d:91:44:1c:f7:b0,-77
6,4e:66:bd:c0:8d:3d,-79
7,69:96:a8:0f:70:01,-76
8,73:77:93:d5:10:7c,-79
9,e5:87:01:8e:e8:a6,-79
10,f1:81:d8:b4:c8:2d,-79
11,00:a0:50:c4:c9:8b,-79
12,7c:16:dc:b4:19:f4,-79
13,5a:fc:43:38:97:e5,-79
14,dd:15:67:31:d6:30,-79
15,53:b2:1c:00:4f:04,-79
16,39:33:ac:95:63:16,-74
17,e9:32:69:71:25:77,-79
18,70:50:20:8d:b6:2a,-78
19,1a:ee:08:19:43:a4,-79
20,53:03:8b:8a:44:84,-79
21,5f:a6:38:a7:f0:30,-71
22,2d:0a:5b:20:73:13,-79
23,0d:66:a8:c6:3a:b8,-76
