,addr,rssi
0,56:8f:a9:5a:80:c4,-77
1,7b:fa:54:4b:c6:d9,-72
2,c0:82:e9:70:69:c1,-79
3,4c:fd:83:2d:27:cf,-77
4,4b:9b:34:20:ed:0c,-71
5,14:0e:a6:7b:a5:b9,-79
6,74:90:50:40:c9:15,-64
7,f2:dd:da:bb:2c:af,-73
8,55:6e:7f:32:8f:7b,-79
9,69:5e:cb:8c:05:34,-79
10,dc:16:b2:50:7e:c0,-79
11,42:f3:f2:13:13:f3,-79
12,44:35:42:a3:9c:cb,-79
13,2a:f2:f3:1c:c5:8e,-79
14,f5:10:21:bd:1c:10,-76
15,77:d6:6c:29:5d:30,-79
16,59:4b:54:df:7d:37,-67
17,76:59:9a:3c:cb:bc,-79
18,4b:0a:46:08:be:1e,-79
19,f2:6b:79:48:ef:81,-79
