,addr,rssi
0,7b:82:4a:df:f9:cb,-79
1,63:33:99:ff:c5:53,-76
2,69:03:7a:95:cc:8c,-73
3,42:be:2a:e4:00:86,-75
4,f6:5c:2f:7b:6e:2c,-79
5,43:fc:29:d7:e7:ab,-79
6,55:64:b8:2e:d9:2f,-79
7,01:e3:82:05:22:71,-76
8,6e:49:20:35:ea:bc,-79
9,74:90:50:40:c9:15,-71
10,54:5a:47:99:a7:9c,-79
11,2e:65:04:60:af:92,-78
12,13:d5:f9:6f:d0:ce,-72
13,23:7b:6f:99:a9:2a,-79
14,49:a5:7b:b6:f5:a0,-75
15,02:eb:47:31:f5:36,-77
16,33:ca:7b:23:71:e5,-79
17,77:a5:ca:28:13:ba,-79
18,4c:0a:8f:48:79:8e,-79
19,76:cc:55:f8:1b:36,-79
20,f5:ed:52:48:c1:52,-79
21,01:6e:4e:e9:c3:d2,-79
22,32:a3:bf:93:fa:40,-79
23,0b:93:82:98:a1:8e,-79
24,5f:8b:fe:c1:14:da,-77
25,f9:9f:89:13:d9:b0,-77
26,63:e8:18:3d:98:bd,-74
27,54:16:09:92:9e:a5,-76
28,74:f8:ab:67:63:05,-78
29,ef:d6:e1:43:1b:10,-79
30,da:9d:fc:d7:a7:4d,-79
31,2a:b4:14:94:b7:e7,-77
32,2a:0e:b9:68:0e:08,-74
33,39:6d:30:ef:b4:42,-79
34,20:e9:a4:26:70:45,-79
35,65:24:5b:e8:6c:15,-79
36,f2:67:27:63:1e:63,-79
37,4e:54:3e:25:83:4a,-76
38,fe:1c:b7:97:73:c4,-79
39,76:b5:d5:0f:48:19,-79
