,addr,rssi
0,0f:4e:fd:16:a0:98,-74
1,13:eb:05:19:76:38,-70
2,7f:0e:3a:c2:74:c7,-79
3,64:b7:81:41:cd:5b,-77
4,4e:09:4b:d0:50:6a,-77
5,4b:06:9f:8a:02:4b,-79
6,6f:66:17:e5:cb:fc,-79
7,76:28:cc:59:b5:f1,-78
8,74:90:50:40:c9:15,-64
9,73:5b:98:ca:93:b6,-79
10,54:96:a3:63:8f:14,-79
11,ff:56:fc:5b:0a:b0,-79
12,77:9c:32:ad:27:43,-79
13,4a:2a:8a:49:5a:aa,-77
14,4c:2e:61:96:a4:d6,-79
15,0c:3d:53:ba:8a:7c,-79
16,e1:60:4f:59:85:47,-79
17,4e:17:17:69:62:0f,-79
18,6b:11:0b:8e:5f:c9,-76
19,7f:5d:9a:f8:5e:53,-79
20,ef:c4:ec:41:7e:ef,-79
21,46:12:b8:e5:ce:be,-79
22,25:18:e6:f6:66:dc,-79
23,c9:57:f7:1c:f3:59,-79
24,55:ad:32:e7:dd:8d,-79
