,addr,rssi
0,5d:d1:6d:16:9d:85,-79
1,69:0e:67:4d:bb:e1,-74
2,64:6e:fc:be:41:a9,-71
3,41:f2:cf:dc:d5:22,-64
4,6a:5b:e2:e3:96:d7,-79
5,5e:33:da:90:bd:8f,-79
6,43:3e:f3:e0:0b:8b,-79
7,d1:69:c9:ea:24:07,-79
8,46:46:a8:93:a9:63,-79
9,7f:d8:f6:31:8c:a2,-79
10,f3:10:56:d3:15:e0,-77
11,c7:03:85:2f:0f:30,-72
12,74:90:50:40:c9:15,-66
13,7a:3b:2d:c6:ee:db,-79
14,15:97:08:2f:fa:08,-79
15,03:4b:5f:16:dc:5a,-78
16,65:5b:3b:5a:62:28,-78
17,c5:aa:9d:5e:c9:19,-79
18,e5:69:61:fa:6e:5b,-78
19,64:e5:9b:fe:3e:98,-79
20,12:bb:8f:1e:86:3a,-79
21,d8:70:24:45:18:86,-79
22,64:06:a1:91:9d:3a,-78
23,db:20:47:37:77:3c,-79
24,42:29:8e:6e:c8:58,-79
25,dc:e5:58:c2:11:55,-76
26,55:4d:19:09:5d:b3,-79
27,56:e5:fe:9f:2e:e7,-72
28,e2:15:1b:f3:df:bb,-75
29,5c:8b:5d:f2:13:fa,-79
30,6a:f3:d5:30:f2:fd,-78
31,79:29:39:5c:9f:be,-77
32,1b:9d:f3:0f:77:d7,-74
