,addr,rssi
0,58:50:cd:2d:81:2e,-79
1,66:4b:a0:15:7f:6e,-71
2,59:ea:85:a1:11:f5,-57
3,46:10:dd:9c:a8:ac,-79
4,23:35:cd:b0:f2:78,-72
5,71:e0:e6:42:b4:5e,-79
6,15:03:53:c7:be:93,-71
7,04:3f:31:48:0b:69,-77
8,79:9d:5f:ae:0b:5a,-79
9,71:91:a2:e8:09:5c,-79
10,74:90:50:40:c9:15,-64
11,60:57:6d:50:6b:d3,-74
12,54:64:c7:09:95:f7,-79
13,4f:92:4a:7b:7b:e1,-75
14,67:e3:e2:dc:2f:28,-78
15,d7:b9:c5:87:5b:ae,-76
16,72:95:41:d7:90:f6,-79
17,1e:f0:d1:e1:b4:64,-79
18,44:13:2c:a0:3f:c9,-79
19,6c:2d:24:86:10:3e,-77
20,5f:e3:ca:0e:78:94,-79
21,60:e9:a1:df:3d:b8,-73
22,ed:57:d2:37:b6:91,-79
