,addr,rssi
0,74:90:50:40:c9:15,-62
1,6b:3d:89:96:7a:8f,-79
2,4e:68:1f:b9:0d:6e,-75
3,13:fc:a9:c6:ff:34,-79
4,e3:62:59:69:99:7b,-76
5,74:20:7f:c2:71:ac,-79
6,6e:4f:e3:ae:06:bc,-77
7,67:ba:69:35:d1:19,-79
8,43:00:33:8b:13:a7,-78
9,5a:1e:0b:19:d6:f4,-79
10,4c:b2:84:90:70:e5,-75
11,6c:a5:44:75:73:2d,-78
12,1d:e5:ad:40:02:5b,-72
13,5d:be:54:e1:c8:9d,-78
14,67:6d:2d:c9:9d:f8,-77
15,38:a8:09:e5:8e:32,-78
16,7c:bc:3b:fe:60:61,-79
17,53:79:f8:49:fc:13,-73
18,41:dd:13:1f:fe:63,-79
19,00:b0:02:01:8e:ee,-79
20,16:56:6e:ff:b4:4e,-78
21,5e:1d:d9:8f:2a:47,-77
22,7c:b7:71:96:4f:bc,-79
23,52:46:c1:7f:4e:9d,-79
24,61:6f:7f:f0:76:00,-77
