,addr,rssi
0,45:93:d6:77:ca:bd,-66
1,f9:58:41:92:cb:52,-79
2,53:66:0b:63:52:7f,-66
3,67:28:59:56:37:c6,-73
4,5f:5c:3e:fb:ef:25,-75
5,60:8b:82:76:23:6d,-78
6,71:d1:cd:42:ba:1b,-64
7,79:66:84:01:a8:ec,-68
8,34:0f:ef:e8:9d:6d,-79
9,73:16:9a:be:c6:92,-69
10,41:3f:f7:21:d3:32,-65
11,4a:07:1f:26:34:66,-73
12,c8:01:82:32:dd:f9,-73
13,ed:a7:1a:e1:60:bb,-63
14,fa:e6:a9:51:20:5d,-71
15,d5:f7:4a:74:ad:3a,-66
16,fa:a0:37:f0:7f:86,-78
17,1e:42:89:4b:8c:a5,-78
18,d0:1a:53:0d:6d:f2,-64
19,0f:ab:5a:7e:c7:f2,-79
20,3a:b8:63:c0:fb:73,-79
21,e9:6a:4d:41:e1:f2,-76
22,0c:89:f0:a6:4e:28,-79
23,f6:cf:50:6f:fe:24,-79
24,74:90:50:40:c9:15,-71
25,47:6d:fd:b2:4e:d5,-78
26,1e:2e:45:c2:cd:d3,-78
27,67:23:9f:62:c3:b8,-79
28,df:77:98:7c:9b:e5,-77
29,11:95:61:f0:1f:e7,-79
30,7e:2b:bb:63:57:29,-79
31,48:a6:bd:8e:27:84,-77
32,77:af:d2:16:51:92,-79
33,e1:94:73:46:6b:3c,-79
34,38:e9:12:d7:e9:1e,-79
