,addr,rssi
0,6f:a4:c8:64:6a:e7,-78
1,c3:a2:bd:78:0b:e3,-74
2,59:ed:a4:a1:5c:57,-70
3,7b:38:7a:57:53:f0,-79
4,5e:f0:dc:b6:29:0a,-74
5,6d:9a:26:47:4c:0a,-75
6,6b:5c:6e:f4:d9:ff,-70
7,63:71:e1:25:f9:79,-73
8,ed:7e:f8:cd:9c:e7,-66
9,67:eb:7f:90:01:5c,-77
10,d4:0f:3c:41:23:79,-78
11,0c:84:9c:84:a6:e8,-79
12,74:90:50:40:c9:15,-62
13,56:27:c5:f2:98:51,-72
14,2e:7c:ce:ca:ea:e4,-73
15,6c:f9:9b:38:fe:a1,-75
16,22:1f:71:0b:f8:7e,-67
17,52:a9:2a:59:f9:79,-79
18,4e:2f:2e:d5:77:7b,-75
19,4b:c6:0c:36:8d:a5,-77
20,c4:ac:59:5e:f9:d3,-79
21,45:89:4c:d5:13:4f,-78
22,67:1f:0c:1f:2f:29,-78
23,6e:d2:8d:9d:a6:37,-77
24,2a:47:c1:be:b0:7a,-79
25,48:03:e7:b5:c4:cf,-79
26,61:23:56:61:b1:b8,-79
27,3c:23:b2:ba:b1:fa,-78
28,7f:9b:04:b7:a1:01,-79
29,f4:3a:ae:7c:df:f7,-73
30,75:41:9c:e9:83:49,-79
31,42:38:ce:7b:74:48,-74
32,5d:53:d7:57:a7:ef,-74
33,53:8e:7c:6d:c3:cf,-73
34,6e:ce:97:77:78:91,-79
35,17:ab:f5:17:f2:f2,-75
