,addr,rssi
0,5a:b3:c0:a1:9b:68,-63
1,f2:76:57:a2:21:15,-57
2,4d:40:0a:e2:db:e7,-63
3,69:c9:15:77:ee:e0,-57
4,3a:35:2c:3d:1a:63,-73
5,7b:02:4d:70:e1:2e,-77
6,e7:1e:82:d9:5c:dc,-59
7,60:47:74:89:1a:7a,-70
8,48:36:1d:95:8c:0a,-65
9,5a:b5:f3:f8:f8:a2,-69
10,7f:d9:06:76:55:40,-68
11,68:1e:97:40:dc:77,-56
12,64:5a:41:a3:1b:cf,-66
13,01:b9:ab:50:e8:2e,-62
14,5b:8d:4d:ee:aa:cb,-50
15,eb:ba:18:2b:07:92,-60
16,e6:35:a8:d4:71:c2,-66
17,db:64:31:f3:d8:ff,-61
18,c1:03:90:d1:ec:97,-64
19,f0:d6:ce:7a:03:6d,-71
20,00:11:43:fd:8c:32,-79
21,67:dc:a1:a0:dd:90,-79
22,d3:43:bf:25:9d:1a,-77
23,ce:24:6d:4e:89:78,-79
