,addr,rssi
0,6a:ee:7b:59:7e:11,-79
1,4b:d2:42:4e:44:a2,-77
2,78:a4:29:3d:9f:c9,-72
3,7a:ee:13:32:00:d1,-63
4,36:9f:5a:05:91:a8,-55
5,0b:e9:c7:b8:38:f2,-79
6,44:05:39:1a:52:d6,-77
7,45:46:46:60:fa:d5,-77
8,03:1c:65:69:d5:95,-76
9,64:44:a6:0b:00:91,-79
10,64:e4:9f:4a:ef:bf,-77
11,3b:97:62:69:80:b1,-78
12,10:84:97:cf:d2:65,-79
13,74:90:50:40:c9:15,-64
14,66:86:98:08:9e:5c,-79
15,13:d1:29:f6:b4:62,-79
16,64:70:78:4f:1a:21,-79
17,66:a1:71:0a:94:a0,-75
18,5f:65:53:bd:6e:8b,-79
19,6a:52:cf:dc:db:8c,-79
20,5f:a4:29:fd:1a:31,-79
21,7c:ea:7d:0c:25:fd,-79
22,7e:d3:20:6f:f2:dd,-77
23,21:75:38:71:45:90,-73
24,54:11:9a:ec:f6:25,-73
25,1a:8c:3d:0b:d7:8d,-79
26,51:d9:44:a2:04:ab,-79
27,31:9a:a3:13:8a:fa,-68
28,4d:70:1a:70:4f:26,-79
29,fd:d1:31:25:80:f9,-79
30,1e:3e:51:2a:a2:62,-79
31,6e:3c:04:de:74:eb,-75
32,35:ab:3e:5c:93:30,-79
33,4c:e0:99:da:06:30,-69
34,00:a0:50:ed:43:25,-79
