,addr,rssi
0,ef:c5:18:85:5c:f9,-59
1,7b:fe:3a:55:b2:19,-79
2,7c:9e:74:36:e0:98,-59
3,00:a0:50:22:94:c7,-79
4,4b:fc:cd:bf:4f:ba,-74
5,2d:da:23:26:0f:ef,-69
6,74:90:50:40:c9:15,-65
7,57:b1:86:bf:29:5a,-74
8,c3:57:86:52:d6:2d,-78
9,77:89:e6:76:c8:03,-79
10,4e:de:fe:88:b1:11,-74
11,60:7d:59:10:e2:07,-71
12,ee:35:2c:43:57:13,-75
13,46:dc:5a:e6:67:c8,-79
14,5f:43:3f:b2:7f:68,-79
15,72:86:97:24:67:2a,-79
16,7d:5b:57:f4:24:a2,-79
17,79:00:85:34:6c:15,-79
18,6c:88:ee:b7:c1:c5,-79
19,4b:02:a4:7d:28:08,-79
20,49:4c:49:96:3a:00,-78
21,62:bb:08:d1:4c:a9,-79
22,02:83:4f:c2:37:2f,-77
23,ee:ce:cb:8e:7c:35,-79
