,addr,rssi
0,fc:6a:e2:97:ba:3c,-79
1,00:a0:50:11:5c:24,-79
2,77:73:ef:0d:02:8a,-79
3,53:fe:da:74:99:6c,-65
4,5e:ae:ec:38:46:fc,-79
5,66:b0:7b:5a:a4:40,-79
6,77:2f:54:13:fa:be,-79
7,5d:d0:d6:5a:94:79,-78
8,6c:e9:2b:79:13:87,-79
9,03:25:d2:b9:84:88,-79
10,fc:26:21:d0:6b:a9,-73
11,74:90:50:40:c9:15,-68
12,78:bd:99:e0:ab:bf,-79
13,ca:61:97:ba:ac:64,-79
14,51:ee:f2:0e:57:fc,-79
15,5f:b1:28:cd:d1:b4,-79
16,72:4d:9c:c2:49:b9,-79
17,25:a7:7e:e9:93:ec,-78
18,cb:5c:5c:c0:91:01,-79
19,ff:ea:6c:17:4c:a9,-71
20,7a:6e:8f:a8:6a:46,-78
21,77:86:c6:e0:65:35,-79
22,00:a0:50:11:96:6a,-79
23,53:f7:9d:8c:14:fb,-71
24,60:2c:3e:ac:42:9f,-79
