,addr,rssi
0,4a:ef:f6:c2:72:3b,-66
1,46:f6:c5:b1:8c:fe,-67
2,e8:3a:01:3e:a3:64,-56
3,66:b7:fa:87:fc:8f,-63
4,74:90:50:40:c9:15,-64
5,62:e8:45:99:39:e9,-59
6,40:65:be:21:80:e1,-79
7,cc:2b:d3:ef:e4:82,-79
8,74:e5:fc:46:0d:9a,-79
9,16:f6:d7:31:35:1f,-79
10,46:93:f4:6e:b6:58,-78
11,52:70:81:b1:fa:22,-79
12,ee:97:c2:84:a0:c5,-68
13,54:ce:4d:99:3d:a8,-79
14,00:c3:f4:82:db:ea,-79
15,5c:e9:a6:d7:b2:f0,-79
16,72:9a:ff:f3:aa:a2,-79
17,4d:93:db:d6:82:0f,-79
18,dc:07:19:06:b0:d5,-77
19,f8:0a:e4:3f:95:ac,-74
20,cd:6d:e4:db:26:df,-64
21,7f:84:86:c1:81:97,-79
22,7a:ec:c3:4f:be:8f,-79
