,addr,rssi
0,f1:03:e2:4a:c1:4a,-63
1,fe:47:20:e9:ff:e5,-79
2,67:04:8a:ff:d4:64,-67
3,06:8f:20:b1:9a:fc,-79
4,e1:b4:14:f1:42:34,-79
5,6f:28:f3:3a:5d:21,-73
6,58:1b:5d:e7:13:95,-75
7,74:90:50:40:c9:15,-65
8,5e:67:ef:58:df:18,-79
9,45:70:bf:24:27:21,-79
10,5e:ed:db:21:c4:bd,-78
11,49:48:78:ef:1d:9d,-72
12,6a:5a:e9:04:72:1a,-77
13,63:f9:a3:32:ec:38,-79
14,07:90:8a:07:cf:cf,-77
15,45:f5:1a:a1:fd:e7,-76
16,29:f7:3c:97:dd:59,-76
17,04:31:6b:f1:66:ff,-79
18,0e:d9:fe:b2:41:53,-77
19,57:c2:94:63:99:2e,-77
20,73:f8:72:c9:82:85,-76
21,56:59:f0:e4:4b:45,-78
22,24:d5:7f:d4:01:5f,-77
23,53:71:c7:df:63:6b,-79
24,60:d5:c2:11:ce:55,-77
25,1a:8c:4c:0f:d6:6e,-79
26,6c:99:37:d3:2b:4f,-79
27,58:f1:e6:47:d4:2f,-79
28,ff:ad:1b:40:b1:d5,-71
29,00:a0:50:11:41:e8,-79
30,7f:5e:6e:00:5b:e5,-79
31,68:c0:de:a6:04:3c,-79
32,d1:33:ca:99:26:91,-72
33,6d:29:e1:0b:1a:e8,-79
34,2c:e9:2e:bc:9a:4e,-78
35,73:26:b8:26:97:e0,-73
36,5b:01:bc:2e:2f:a6,-79
