,addr,rssi
0,74:90:50:40:c9:15,-63
1,24:fe:c0:65:29:4a,-79
2,6b:63:a1:97:28:10,-57
3,5c:5f:c1:ae:a0:ab,-72
4,78:2a:d3:2b:f4:4e,-76
5,62:e6:d6:ac:40:6b,-78
6,77:5e:af:da:31:59,-63
7,0f:81:da:c4:c5:1d,-73
8,53:fe:15:61:a6:8b,-78
9,5a:4c:d0:50:48:1d,-78
10,52:9b:f6:74:54:ef,-74
11,64:4e:c7:51:30:02,-78
12,d7:79:f8:bd:40:72,-67
13,7d:ca:40:0b:68:04,-77
14,c3:62:f1:ab:d6:b9,-71
15,04:3b:74:f9:92:2b,-78
16,02:fb:6e:40:41:83,-79
17,5e:86:d5:f5:ad:fd,-71
18,c7:74:85:34:62:32,-79
19,51:5d:cb:56:41:74,-79
20,76:14:6f:7f:e2:54,-79
21,03:1f:0d:98:da:1b,-79
22,3c:da:18:d7:9a:6a,-70
23,56:85:51:f3:1b:f7,-79
24,5a:96:21:09:32:53,-78
25,e5:62:f4:60:5d:b9,-78
26,49:3a:42:ce:66:4c,-79
27,65:a5:cc:53:b0:30,-79
28,60:93:9d:0b:e9:bf,-78
29,c5:73:25:60:2e:0e,-72
30,6d:0a:df:85:60:4a,-72
31,4a:f0:a9:d7:8b:70,-79
32,63:e4:9b:49:d1:72,-72
33,19:cb:e2:ac:d3:12,-75
34,69:37:59:ef:3b:94,-79
35,43:ff:44:0e:d4:0f,-74
36,3e:72:af:c8:1a:c1,-74
37,66:c7:d5:ca:87:17,-76
38,f8:b2:93:73:29:77,-79
39,66:02:04:10:17:99,-79
40,77:66:a5:ca:19:15,-74
41,4f:16:45:43:3b:3c,-78
42,68:bb:24:dc:3c:3b,-79
43,cc:7c:0a:43:31:6f,-77
44,32:8f:0b:57:a8:b8,-79
45,7f:42:74:10:05:03,-79
46,6f:ef:cc:39:22:4b,-79
47,6b:8c:32:53:68:13,-71
