,addr,rssi
0,00:a0:50:c5:92:20,-79
1,4e:3e:a9:6d:21:34,-73
2,60:29:9c:26:e0:86,-79
3,74:90:50:40:c9:15,-72
4,5e:f8:0a:b9:13:70,-79
5,d4:53:83:c3:24:dd,-79
6,75:51:31:24:67:d0,-78
7,4f:b4:e2:2d:76:a5,-79
8,2c:7a:4d:bb:bd:4b,-79
9,c3:45:56:0f:3c:4f,-79
10,5e:ae:46:32:fa:8a,-79
11,7b:d3:f8:fc:2a:80,-79
12,00:a0:50:11:43:28,-79
13,47:79:80:10:0c:81,-79
14,53:2b:b8:ed:73:9c,-79
15,e2:43:ee:9a:76:65,-78
16,f4:39:c4:a7:7a:85,-79
17,ea:15:61:59:10:b6,-79
18,73:67:6b:99:c8:a8,-79
19,4d:55:9b:68:e9:b3,-78
20,f5:d7:32:9c:09:1e,-79
21,f7:30:87:3c:a6:9d,-79
22,65:36:d0:17:34:f7,-78
23,41:62:77:d1:45:21,-79
24,6f:f0:26:63:75:7c,-79
25,54:51:33:83:1c:f8,-78
26,41:d5:e8:e5:ab:a9,-79
27,2c:a0:0b:39:68:d1,-77
