,addr,rssi
0,07:bc:71:31:e1:f8,-79
1,4d:3c:fb:ad:ac:01,-72
2,49:a6:13:cb:2b:be,-73
3,11:56:08:5c:0a:4e,-58
4,14:94:4d:03:d9:8a,-63
5,4b:da:41:c5:61:65,-78
6,2e:61:74:5d:47:18,-76
7,6f:81:74:9f:ac:52,-69
8,78:1a:66:ed:fe:34,-64
9,0c:68:49:91:07:99,-68
10,7b:c7:e4:7b:15:5d,-79
11,f3:56:3e:51:de:2e,-79
12,33:79:e3:2b:2a:3c,-79
13,dd:d9:3b:46:02:0e,-79
14,74:90:50:40:c9:15,-71
15,c1:33:7e:08:23:6b,-79
16,fe:e4:31:dc:6e:5f,-75
17,22:9f:77:4f:b6:11,-79
18,60:e8:06:c1:8b:b6,-79
19,76:0b:61:f0:30:5f,-79
20,0b:06:0b:91:82:d1,-79
21,0a:bc:63:e2:aa:78,-79
22,5f:67:77:50:3e:bb,-79
