,addr,rssi
0,78:6a:ed:7e:0d:20,-65
1,4e:97:d0:76:e9:0e,-79
2,7f:16:61:8a:21:1a,-79
3,6f:f6:d1:36:61:36,-79
4,27:3b:75:0d:b1:a6,-76
5,f4:d2:88:a1:3c:d3,-76
6,69:56:95:7d:23:71,-79
7,45:a6:41:0e:08:b1,-79
8,68:c6:06:51:09:ee,-77
9,60:b0:a7:20:5e:cb,-78
10,44:ae:04:8f:e7:ee,-79
11,5f:bd:20:40:ef:e6,-79
12,d3:ef:42:3a:41:9e,-77
13,2d:00:17:c6:a6:2a,-73
14,ec:6e:b0:e0:08:3c,-79
15,46:ef:45:9d:bd:ea,-75
16,46:02:d3:e5:4e:41,-79
17,7f:b0:1b:94:76:08,-79
18,74:28:ad:ec:19:7b,-79
19,56:a3:f7:a3:bb:eb,-79
