,addr,rssi
0,13:d5:f9:6f:d0:ce,-59
1,57:2c:b5:c5:86:0e,-79
2,63:33:99:ff:c5:53,-79
3,ec:93:1a:a7:da:fe,-64
4,63:e8:18:3d:98:bd,-64
5,01:6e:4e:e9:c3:d2,-66
6,4e:54:3e:25:83:4a,-74
7,5c:91:25:14:e0:ab,-76
8,1e:1f:90:49:72:7c,-79
9,de:47:f1:35:81:0f,-79
10,77:a5:ca:28:13:ba,-79
11,2a:b4:14:94:b7:e7,-78
12,30:d3:98:2c:f6:c0,-76
13,6f:87:59:a4:46:b8,-79
14,22:79:39:59:23:a1,-69
15,74:90:50:40:c9:15,-63
16,2e:65:04:60:af:92,-76
17,02:65:12:1c:5d:a9,-79
18,42:8c:66:aa:5d:84,-79
19,76:cc:55:f8:1b:36,-79
20,f6:5c:2f:7b:6e:2c,-79
21,55:d8:eb:94:c4:c1,-79
22,02:75:1e:66:c2:b3,-78
23,69:03:7a:95:cc:8c,-77
24,22:1c:87:c3:f8:3a,-78
25,23:7b:6f:99:a9:2a,-79
26,75:6d:aa:d7:4a:ce,-78
27,0a:09:75:b8:b1:7f,-77
28,70:9a:8c:56:41:33,-79
29,51:04:94:ea:2e:54,-79
30,42:58:d5:85:c4:ad,-77
31,45:e7:1d:94:8f:7f,-79
32,39:6d:30:ef:b4:42,-79
33,14:67:77:05:23:cf,-78
34,59:2a:7f:dc:ff:8a,-79
35,01:83:f0:93:54:93,-79
36,40:b2:50:a6:23:54,-78
37,7c:46:69:b1:bb:4f,-71
38,0e:4a:5f:b3:83:15,-73
39,5f:8b:fe:c1:14:da,-78
40,33:ca:7b:23:71:e5,-75
41,5d:77:02:24:52:5b,-79
42,32:a3:bf:93:fa:40,-79
43,0b:93:82:98:a1:8e,-79
44,26:6e:d0:2c:21:55,-79
