,addr,rssi
0,40:f9:32:bd:ce:1f,-79
1,5b:40:22:04:76:9c,-79
2,2c:f9:4e:1c:b0:94,-79
3,75:eb:a5:da:82:ce,-75
4,5e:8d:46:33:88:53,-74
5,46:2c:9b:3f:96:02,-76
6,44:00:3d:ef:01:62,-79
7,0e:7d:06:b6:8d:eb,-73
8,52:c4:01:6d:3e:3a,-79
9,04:58:22:04:6c:d4,-79
10,70:c7:5c:ba:32:6a,-79
11,4a:4c:cf:34:44:38,-79
12,74:90:50:40:c9:15,-66
13,0c:42:9c:01:7b:76,-79
14,4e:73:d7:0d:2d:72,-79
15,49:86:7c:31:c0:e2,-79
16,f6:76:34:77:46:c3,-79
17,7c:60:a5:bc:08:f8,-79
18,ce:e4:7f:e7:f0:ee,-74
19,6d:cd:bd:c4:43:30,-79
20,40:43:06:12:d1:9e,-75
21,00:ca:18:e8:10:d9,-79
22,77:bd:5b:3c:17:2f,-79
