,addr,rssi
0,1e:17:6e:e9:e1:03,-75
1,00:a0:50:53:2b:6a,-79
2,5a:04:e8:20:76:08,-79
3,da:56:51:f3:5c:5a,-57
4,7b:b7:5c:08:15:8b,-78
5,00:a0:50:d6:96:a5,-79
6,74:90:50:40:c9:15,-65
7,d3:ed:66:83:7a:a9,-71
8,53:b6:c4:59:12:2e,-74
9,cb:3d:f9:35:21:19,-79
10,40:57:a4:c2:a7:c0,-79
11,0b:a4:db:e0:1f:48,-76
12,5f:76:8e:2e:51:bb,-75
13,3a:5c:57:2a:67:62,-79
14,10:be:b6:a1:44:33,-79
15,63:60:61:02:02:e3,-79
16,28:35:2f:b8:26:c1,-79
17,49:76:b2:f5:65:25,-79
18,00:2b:d8:ce:5b:a0,-76
19,57:f6:e1:b3:80:56,-78
